sentence,label
"We'll hear argument first this morning in Case 18-1171, Comcast Corporation versus the National Association of African American-Owned Media. Mr. Estrada. Mr. Chief Justice, and may it please the Court: The Ninth Circuit held in this case that a plaintiff may succeed on a Section 1981 claim merely by showing that race was a factor that was considered in the defendant's decision-making, even if the decision would have made and was made for entirely appropriate business reasons having nothing to do with race. Solely on this basis, the Ninth Circuit saved the Plaintiff's third complaint from dismissal.
We submit that this decision is wrong and should be reversed for at least three reasons. The first is that it is contrary to this Court's decisions, such as Gross and Nassar, signatories are named.
They are the NAACP, the Urban League, and Al Sharpton. And so the allegation is that we paid off the oldest civil rights organizations in the court -- in the country to give us cover for race discrimination. The complaint goes on in paragraph 73 and 81 to say that we have minority-owned networks that are run by Magic Johnson and Diddy Combs, which apparently are some sort of artists, and it claims that these African American entertainers actually signed up with Comcast to give us cover for our racial discrimination. Now the period covered by the complaint is 2005 to February 2015, when the complaint was filed. So, in a nutshell, the theory of the complaint is that Comcast engaged in a racist plot with the Obama Administration, the oldest civil rights -- with the oldest civil rights organizations in the country, Diddy, and Magic Johnson. And that -- if that actually in any planet satisfies, I don't know how many paragraphs this has, Justice Kavanaugh, it -- it can have 100 paragraphs, but if in any planet that satisfies the plausibility standard on Iqbal, the civil justice system has real problems. If I could go back to the question that Justice Alito asked earlier with respect to the allegations that are listed in those pages, you know, the thing that I wanted to make clear with respect to the settlement and that I was making clear with respect to the time period covered by the complaint, which is 2008 to February 2015, is that the carriage by AT&T and DirecTV, which are probably the largest in the country, 25 million or so, is -- post-dates the events in the complaint. And so that the allegations in the current operative complaint with respect to demand that they can show by reference to this carriage is one that was by dint of a settlement that was entered during the pendency of this litigation. We ask for judicial notice, again, of the fact that these complaints were all pending in the Central District of California, and this probably had some bearing on the fact that Judge Hatter, who didn't just fall off the turnip truck, granted our motion to dismiss. Thank you, Mr. Chief Justice. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument first this morning in Case 18-260, the County of Maui versus the Hawaii Wildlife Fund. Mr. Lin. Mr. Chief Justice, and may it please the Court: This case is not about whether the releases from Maui's underground injection wells should be regulated at all but how.
They are already regulated under several existing state and federal environmental programs, including the Clean Water Act's nonpoint source program. But is a Clean Water Act point source permit also required? The question is where the line falls between the Clean Water Act's federal point source program and its state law nonpoint source program. And the answer is in the text.
The text defines a point source as a discernible, confined, and discrete conveyance, and it thereby makes clear that the I -- I -- I think, if I can take issue with the -- the -- the premise there, which is that there's something that's being gotten away with here, the -- If they followed -- -- these wells were -- -- all the laws, and they still are polluting, they're getting away with it.
So something failed. Your -- The preventive measures of this law were not followed and something failed. Your Honor, the -- the whole -- even under NPDES permits, point source discharges can include pollutants that are below effluent limits. So I think the -- the mere fact that there are -- are nutrients that are getting into the ocean doesn't mean that the system has failed. And I think it comes back to the fact that, in this particular circumstance, these wells were constructed with encouragement and funding from EPA as a more environmentally protective solution than simply constructing an outfall pipe to the ocean. If I can come back to the traceability point, I think it's also important to note, my friend runs very far away from the septic tank examples, and, Justice Kagan, to answer your question about traceability, there are 7,000 cesspools within 750 feet of the ocean in Hawaii, and we cite to a study in our reply brief that showed that through a tracer, dye tracer study, not dissimilar from what was used here, it was established that pollutants from individual septic tanks were getting to the ocean within three hours to five days. So traceability can be done.
Septic tanks are constructed near the ocean.
And I don't think that there is a limiting principle that would give those landowners any certainty, which comes back to the point which I think is the most important about predictability. And -- and, Justice Breyer, you had -- Why don't you finish your thought. -- you -- you had suggested functional equivalents.
I think it's important to remember the context that we're talking about here.
This is a -- a permitting program that applies to ordinary lay people and would -- would require $50,000 a day in fines. We -- we are looking at a statute and trying to figure out what Congress intended to write to give people that kind of predictability. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument first this morning in Case 18-587, the Department of Homeland Security versus Regents of the University of California, and the related cases. General Francisco. Mr. Chief Justice, and may it please the Court: In 2017, the Fifth Circuit held that DAPA and the expansion of DACA were likely unlawful, a judgment this Court affirmed by an equally divided Court.
In the face of those decisions, the Department of Homeland Security reasonably determined that it no longer wished to retain the DACA policy based on its belief that the policy was illegal, its serious doubts about its illegality, and its general opposition to broad non-enforcement policies. That decision did not violate the APA for two reasons.
First, it's not subject to judicial review.
The rescission simply ended a previous where the Secretary weighs the -- the -- the -- the reliance interests against the reasons in her memo, everything's wrapped up.
And we really don't know how she would have conducted that balance, how she would have weighed those two, if the legal had been taken away from it. I -- I simply disagree with that.
When she specifically says that she's setting forth separate -- separate and independent grounds justifying the rescission, I don't think that there's any fair way to read that but by saying that she would have rescinded it based on any of the independent grounds, which brings me -- Look at the independent grounds.
Number one -- number one, ""we should not adopt a policy of non-enforcement of those laws for broad classes and categories."" Okay.
And Congress she thinks agrees with us. Well, I don't know.
Maybe they do; maybe they don't.
But, aside from that, that -- that's a conclusion. Look at the second one: ""We should do it on a truly individualized case-by-case basis."" That's a conclusion.
That isn't a reason. And the third one is a reason.
The third one: ""It is important to project the message that leaves no doubt regarding the clear,"" et cetera, ""enforcement of immigration against all class"" -- that's an independent reason. With respect, may I finish? May I finish? Yes. I'm going to try to squeeze in two points in a single sentence. That's all right. Good luck.
I'm sorry. The first -- the -- the first point is that I very much disagree. All of those articulate the basic same policy rationale that this is a law enforcement agency. They are against general policies that actively facilitate violations of the law. And the last point I will make is, while we don't think you need to address the legality question if you agree with us on any of our other arguments, if you disagree with us on any of our other arguments, you absolutely must address the ultimate legality question because we simply cannot be forced to maintain a policy that this Court concludes that is illegal. So, if you decide to get there, then we do think that DACA is illegal and was justifiably -- was justifiably rescinded on that basis as well. Thank you, Your Honor. Thank you, counsel.
The case is submitted.",0.0
"We'll hear argument next in Case 19-161, the Department of Homeland Security versus Thuraissigiam. Mr. Kneedler. Mr. Chief Justice, and may it please the Court: Congress established the expedited removal system in 1996 for aliens who arrive at our borders or enter illegally and have no entry documents.
Such aliens are clearly inadmissible and have no right to be in this country. Congress reasonably concluded that a full-blown removal hearing was not necessary to make that determination.
Congress was also concerned, however, for -- about the possibility for delay and abuse of the asylum system if every time such a clearly inadmissible alien sought asylum.
What it did then was to provide for a three-tiered administrative screening system to first determine whether the alien had a credible fear -- fear of never -- -- under -- -- has never -- -- under the habeas? This Court has never said that.
And, again, Munaf -- Mr. Kneedler? I'm sorry. Could you answer, Mr. Kneedler? Mr. Kneedler, let me finish my question. Yeah, sorry. We have the great writ.
It was there to ensure that the executive acts according to law.
What's left if you tell me that there are laws, but there's no judicial review of whether those laws are being followed or not? That's my question. And -- and -- and my answer is Munaf and -- and -- and the 100-year-old precedent that Munaf stood for, where a determination about whether somebody should return to another country because of conditions there is simply a -- It's not returning.
He was there.
The question was a legal one, which was whether or not he should be turned over by the American forces or not.
The court said, even if he should have been, we're not going to step in in this situation. But the -- but the court drew on the rule of non-inquiry, which applies in the extradition context, which is about sending someone out from the United States to another country. I want to make another point.
When Respondent talks about review for egregious errors, I think he's talking about bringing in stuff that is outside the administrative record and trying to demonstrate to the Court that if only the review -- the asylum officer or the IJ had looked at this, it would have reached a different conclusion. That is -- that goes far beyond even traditional administrative review.
But the administrative proceedings in this case, for example, the asylum officer's record are just notes.
They're not a verbatim transcript.
They are there to assist the immigration judge in this self-contained internal review of whether someone has made even the showing necessary for a threshold credible-fear screening. They are not designed for judicial review.
And the suggestion that there would be judicial review in habeas corpus, unprecedented under this Court's decisions or the common law, would -- would require effectively to change the administrative system as well, but Congress determined that the -- that the three-tier screening that it provided and limited judicial review is necessary, is essential to get control of the nation's borders. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument this morning in Case 18-1195, Espinoza versus the Montana Department of Revenue. Mr. Komer. Mr. Chief Justice, and may it please the Court: This case asks whether the Federal Constitution allows the wholesale exclusion of religious schools from scholarship programs.
It does not. Yet, Montana's Blaine Amendment requires that exclusion.
As a result, the Blaine Amendment discriminates against religious conduct, beliefs, and status in violation of the free-exercise clause under Trinity Lutheran. The Montana Supreme Court disagreed.
That court held that barring religious schools from the program did not violate the Federal Constitution.
This Court should reverse that judgment. Even Respondents now concede that excluding religious schools from the program is unconstitutional, but they argue that the court avoided this discrimination by invalidating the entire program.
This is wrong.
The only is crystal clear when you read it that that is what they are doing in this case. They focus on the religious affiliation or religious nature of the schools. They are not talking about what the schools do. They are talking about what the schools are. Second, Zelman has already answered the question about who this program is aiding. It's not aiding the schools.
It is aiding the parents. You have a choice to make about the parents here.
You can either view them as mere inconsequential conduits through which public funds flow to the religious schools they choose or you can regard them, as you did in Zelman, as free and independent decision-makers who are being given the power to choose a religious education or a secular education in private schools. We are not arguing that the state couldn't just fund public schools.
We are saying that when the legislature, when the state makes the decision to empower parents to exercise their right to choose and direct their children's education, that the state cannot distinguish between parents who want a religious education for their children and parents who want a secular private education for their parents. We are only in that area because the state legislature has made, like Montana did, the decision to open it up beyond the public schools.
We don't question that the public schools must be secular.
This Court recognized that in Schempp.
And, as a result, the public schools now must be secular. But at the time these provisions were passed, the public schools were not secular. It's almost -- That is why -- It's almost sort of a illusory state, isn't it? The legislatures can choose to give money or not.
If they choose, they have to do it this way. But the court system is out of it because it can't force the legislatures to act constitutionally under their own constitution. You may -- That's basically what you're saying, isn't it? You may answer briefly. And not fund. We're saying the legislature ab initio might be able to do more than what the court should have done here.
They should have answered the federal question.
They should have recognized that Trinity Lutheran is applicable.
They should have recognized they were applying Locke exactly the way Missouri tried to. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument today in Case 18-1334, the Financial Oversight and Management Board for Puerto Rico versus Aurelius Investment, and the consolidated cases. Mr. Verrilli. Mr. Chief Justice, and may it please the Court: The question in this case is whether members of the Financial Oversight Board are officers of the United States who must be selected in the manner that the Appointments Clause prescribes or whether they are instead territorial officers who do not have to be selected in that manner. The Constitution's text, structure, and history, and this Court's precedents all make clear that the proper focus in answering that question is the nature of the authority the Board exercises.
It comes down to whether Congress has vested the Board with the executive power of the national a different Board.
They're perfectly entitled to do that.
They've every right to do that. But that's what they want because they don't like the way this Board is working out the debt problems. And so what you can be sure of, if we're in the remedies phase and I hope that we are not, but what you can be sure of if we are is that they are going to fight ratification by the Board tooth and nail for years and years and do everything possible to keep this thing in a situation in which they -- they -- they have the hope to get a different Board that will accomplish their objectives. So that's what will happen if we go down that path.
And I would strongly urge the Court not to do that.
If you do reach the remedial issue, then I think the de facto officer doctrine, a perfectly reasonable judgment, but more fundamentally, there is no reason to reach the remedial issue -- Mr. -- Mr. Verrilli -- -- to support as -- -- let -- -- constitutional -- -- let's say it is your test.
But let's also say that the crux of this statute -- there are some other things in it, but the crux of the statute is that it sets up a scheme for restructuring the debt of a bankrupt territory and -- on -- with the backdrop that that could not have been done under pre-PROMESA federal law by local officials themselves.
Why is it primarily local? May I answer, Mr. Chief Justice? Yes. Two things.
First, you wouldn't think that the mayor of Detroit was converted into a federal official because he took Detroit into bankruptcy under Chapter 9. He's still exercising his local power.
Same with the Board. And, second, again, the question I think has to be whose interests is -- is the Board advancing in that process? It's the court, the Article III court, that engages in the broad adjustment of interests here to achieve a -- a nationwide result. The Board's job, as the statute expressly says, is to act on behalf of the people of Puerto Rico and the government of Puerto Rico as its representative.
It's an advocate for Puerto Rico, and that's why it's territorial authority.
Thank you. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case 18-1048, GE Energy Power Conversion France versus Outokumpu. Mr. Dvoretzky. Mr. Chief Justice, and may it please the Court: If this case involved a domestic arbitration agreement, GE Energy could enforce it as long as it could satisfy domestic non-signatory enforcement doctrines like equitable estoppel.
The question here is whether the New York Convention prohibits that same result for international arbitration agreements.
It does not. The Convention is simply silent about enforcement by non-signatories.
That silence is consistent with the Convention's design, which sets a floor, not a ceiling, for enforcing arbitration agreements and awards.
The Convention says that states must do certain things to promote arbitration.
It doesn't say they can't to do more than the Convention requires. Moreover, Article II, the principal provision about arbitration Singapore, France, Switzerland and other case -- cases cited in the briefs. Justice Sotomayor, you were looking for a limiting principle.
I think there are limiting principles to equitable estoppel under domestic law but the Convention just doesn't speak to them. Third, Mr. Hacker argues that Congress in effect adopts -- I'm sorry? What are they? It would depend on the contours of state law, but presumably state law would not allow you to tag a random person on the street with no connection to the contract and say you're equitably estopped.
There has to be a factual basis for the estoppel.
And here there is for the reasons that we have been discussing. Mr. Hacker argues that Congress adopted the Convention as both a floor and a ceiling for U.S. law.
That's simply not what Congress did in Chapter 2. It created federal jurisdiction where the agreement falls under the Convention, and then under 9 U.S.C. 206, if you have an agreement that falls under the Convention, a federal court exercising its jurisdiction can compel arbitration. It would do so by looking to domestic principles about when enforcement is proper. So in terms of how this case can be resolved, there's -- the narrowest possible way, is to simply hold that the Eleventh Circuit was wrong to -- to apply a signatory requirement, at Petition Appendix 15A to 16A, the Eleventh Circuit recounts the district court's finding that we were parties but says the reason we can't enforce is that we didn't actually sign. I think that's demonstrably wrong and the narrowest possible way is to send it back for that reason.
If the Court wants to provide additional guidance, there are two ways to do that, I think.
One is to hold that the Convention provides a floor, not a ceiling.
I think that that follows from the text of the Convention, and also from international understanding. The second? The second way to resolve it, as Justice Sotomayor was suggesting, the term parties in Article II(3) is undefined. Domestic law fills that gap, as it does for many other things under the Convention, terms like ""null and void,"" ""incapable of being performed."" Those are not defined by the Convention but the Convention looks to domestic law, as it does for parties. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case 18-1150, Georgia versus Public.Resource.Org, Inc. Mr. Johnson. Mr. Chief Justice, and may it please the Court: The Eleventh Circuit held that annotations to Georgia's official code are categorically ineligible for copyright protection.
That holding conflicts with a straightforward application of the Copyright Act's text and this Court's precedents. Starting with the statute, Sections 101 and 103 of the Act expressly provide that annotations are copyrightable derivative works. Nothing in the Act supports stripping Georgia's annotations of copyright protection merely because they were prepared by a contractor on behalf of a state agency. Therefore, the crux of the parties' dispute is whether this Court's 19th-century precedents support a decision different from the one that would be reached by applying standard interpretive principles to the notes should be copyrightable, why the Dominiak case that my friend on the other side just was describing doesn't undermine our copyright claim. But I think the crucial point on this is that PRO copied the entirety of the OCGA, including the judicial decision summaries that I think are clearly copyrightable under Wheaton and Callaghan. So PRO has to run the table on all portions of the OCGA to get an affirmance here, and I just don't think that they can. The PRO's main argument seems to be that the fact that the OCGA is official means that it cannot be copyrightable.
And I just don't think that that's consistent with history or this Court's precedents. Again, going back to Wheaton and Callaghan, you had official court reporters holding copyright in annotations.
And given that those were government officials, I just don't think that it can make a difference here that the state is the one holding the copyright. I think that this case is the legislative analogue of Wheaton and Callaghan. But I think it's also important to look at the history of the Copyright Act.
So the Copyright Office in the 1959 study and 1961 report interpreted the 19th century precedents we're talking about here as holding that states could hold copyright in annotations by state government employees, and then Congress passed the modern Copyright Act without in any way overriding that understanding or expanding the government edicts doctrine. Under that understanding, we win here. And then the final point that I want to touch on is how affirming the decision below would be very disruptive for states.
So about a third of states have the same regime as Georgia. They claim copyright in annotations to an annotated official code by commercial publishers. So affirming the decision below would blow up those regimes. There are at least two additional states that claim copyright in annotations by state government employees and five other states where the commercial publisher holds the copyright in the annotated official code.
Those regimes would probably also fall if the court's decision below was affirmed. So I think that statutory text and precedent compel a decision for Georgia here. Any innovations on the government edicts doctrine should come from Congress, not the courts.
The Court should reverse. Thank you, counsel.
The case is submitted.",0.0
"We'll hear argument first this morning in Case 18-776, Guerrero-Lasprilla versus Ovalles and Attorney General Barr. Mr. Chief Justice, and may it please the Court: Section (2)(D) provides for review of questions of law decided by the Board of Immigration Appeals.
I'll start with where we and the government agree.
At minimum, courts may review whether the Board identified the proper legal standard.
The government agrees. For this review to be meaningful and not just a requirement of correct boilerplate, courts must determine whether the government used the proper standard.
Again, the government agrees.
Review extends to whether ""the Board actually used the wrong standard."" Despite acknowledging this, the government fails to distinguish how reviewing whether the Board actually used the correct standard is different than reviewing whether the Board correctly applied that when they don't have jurisdiction. The rule we've offered provides the Court a clear test. The government, by contrast, if we set aside its extreme position, the position that would be you look at the boilerplate only, there is no test the government has offered as to meaningfully distinguish between whether or not a standard was actually used and whether or not the standard was correctly applied. Because the courts need clarity, we think the rule that we offer is by far the most suitable and -- and appropriate rule that will allow courts to adjudicate these cases as they arise. Third and finally, if there is any doubt here, I think the presumption of judicial review is quite important.
This does bear not just on underlying congressional intent but core separation of powers principles. The view of, if there's going to be any delegation of lawmaking authority to the agencies, that certainly needs to be clearly stated by Congress.
So any doubt as to how the various statutory interpretation factors and the history in St. Cyr all apply, to the extent that that is a wash, we don't think it is, we think it strongly favors our position, but that would strongly favor applying the presumption and ultimately concluding that there is judicial review over the application of -- of lots of facts. So, ultimately, our rule is necessary to fulfill the promise of judicial review and the premise of judicial review that's undeniably created in the statutory text.
It's also required to be a fulsome response to St. Cyr, as the -- the cases in the wake of St. Cyr, as well as the pre-1789 cases that we identify in our briefs make clear.
There would be substantial Suspension Clause problems if the Court -- if Congress had not in the Real ID Act included the application of law to fact. But then, finally and ultimately, our rule is the one that is clear, that is manageable, that gives a workable test for the lower courts that will be applying this hundreds of times each year to know where jurisdiction starts and stops. And it's the one that's ultimately true to the presumption in favor of judicial review in the event of any ambiguity. Thank you, Your Honor. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case 17-1678, Hernandez versus Mesa. Mr. Vladeck. Mr. Chief Justice, and may it please the Court: When this case was first argued to this Court two years ago, counsel for Respondent and counsel for the United States were both asked whether Petitioners would have a Bivens remedy if Sergio Hernandez had been standing on U.S. soil when he was shot and killed by Respondent.
Both said yes. The question before this Court today is, therefore, whether a Bivens action is nevertheless foreclosed because, in this case, Sergio was standing a few feet to the Mexican side of the border at the time he was shot. For two reasons, we believe that it isn't.
First, the fortuity of where a victim is standing does not, in has long rejected the argument that there should be any context in which law enforcement officers, because of the frequency with which they interact with average individuals, because of the nature of their interactions, because of the powers they have to search, to seize, to arrest in this context, to use lethal force, did not justify absolute immunity and instead justified a more narrower, qualified kind of immunity for those most likely to come face-to-face with private citizens. Distilled to its simplest, the government's position in this case is that officers in what is self-described as the nation's largest law enforcement agency should have a functional absolute immunity at least where foreign nationals are concerned. And our submission is that that is not consistent with how this Court has always understood the relationship between causes of action and immunity defenses in this context. It is not required by any of this Court's Bivens decisions.
It does not abide by this Court's suggestion in Abbasi that there are strong reasons and powerful reasons to retain Bivens in this context. And it would eliminate the one deterrence that is meaningfully available to ensure that officers in the nation's largest law enforcement agency are complying with the law. Our rule is -- Before you finish -- -- not case-specific. -- before you finish, can you address one decision that the government seems to put a lot of stock -- stock in, and that is RJR -- RS -- what is it -- R -- is it RJR Nabisco? So, Justice Ginsburg, that goes again to the question of whether extraterritoriality is a special factor counseling hesitation.
And I want to be clear, we agree that there will be much harder cases, if, say, for example, Agent Mesa was miles into Mexico, somehow acting under legal authority. But RJR Nabisco reinforces, it does not distinguish Kiobel in its suggestion that the presumption against extraterritoriality -- Mr. Chief Justice -- can be displaced when the underlying conduct touches and concerns U.S. territory with sufficient force to displace the presumption. If ever there was a case, Your Honors, where the underlying conduct touched and concerned U.S. territory with sufficient force, it's when a U.S. law enforcement officer standing on U.S. soil uses lethal force. Thank you, counsel.
The case is submitted.",0.0
"We'll hear argument next in Case 18-7739, Holguin-Hernandez versus United States. Ms. Turner. Thank you, Mr. Chief Justice, and may it please the Court: Rule 51 tells parties to criminal proceedings how to preserve claims of error for appeal.
A party does so by telling the court what action the party wants the court to take when a ruling is made or sought.
There's no need to tell the court twice. In every federal court of appeals except the Fifth Circuit, this rule means what it says in the context of sentencing proceedings.
Specifically, it means that a criminal defendant who argues for a particular sentence in district court preserves for appeal a challenge to a longer sentence. In the Fifth Circuit, however, a criminal defendant, like Petitioner here, must argue no need to frame objections in district court in terms -- in those terms. And, second, Rule 51 just says that parties are required to tell the court what action the party wants the court to take. This facts-and-circumstances argument is, as Justice Kagan remarked, outside the question presented.
But just to briefly say a few things, all we are asking this Court to do is to leave it to -- to lower courts to apply the same fair notice standard that they apply in other contexts in this context, and the grounds language that my friend is relying on is not found anywhere in Rule 51.
It is only -- Where do you disagree with the government? Where do you disagree with the government? The -- well, I think the government's position and our position is -- are very close.
I think -- Where is the window where it's not? Where we might disagree is about when arguments are preserved, when a district court has fair notice.
I think we both agree that the fair notice standard applies, but we might find more arguments -- that the district court had more -- had fair notice of more arguments than the -- than the government is willing to concede. So, for example, here, I think they -- they are not -- don't expressly address the public dangerousness argument that we raised below.
But that's an area where we disagree. But, as I was saying, in Rule 46, there is this grounds language.
It is not present in Rule 51, and Rule 51 postdates Rule 46.
So the rule enactors clearly knew how to require that if they wanted to.
But even if you think there is some sort of grounds requirement in Rule 51 that's sort of implied, all that means is that the party needs to preserve the legal grounds on which they are relying.
It does not mean they have to preserve every fact and circumstance. Finally, as I mentioned earlier in response to Justice Sotomayor's questions, this facts-and-circumstances test would mire the courts in very fact-bound disputes. Thank you. Thank you, counsel. Mr. Allen, this Court appointed you to brief and argue this case as an amicus curiae in support of the judgment below.
You have ably discharged that responsibility, for which we are grateful. The case is submitted.",1.0
"We'll hear argument first this morning in Case 18-1116, Intel Corporation Investment Policy Committee versus Sulyma. Mr. Verrilli. Mr. Chief Justice, and may it please the Court: Section 1113(2) of ERISA requires that claims for breach of fiduciary duty be brought within three years of when the plaintiff first had actual knowledge of the breach.
In 2015, the Respondent, Sulyma, sued, claiming that his retirement plans imprudently overinvested in hedge funds and commodities.
But more than three years before that suit was filed, Sulyma received plan disclosures that apprised him of the precise investment allocations he later claimed were imprudent. The Ninth Circuit held that those disclosures would not trigger the three-year bar because Sulyma testified that he had not read them and Intel, therefore, had not established that he about whether every single one of the class members had this actual knowledge or not based on these kinds of circumstantial proof that we were talking about. Just think of what a catastrophe that's going to be in the class action context. So, in the unlikely event that this Court disagrees with our position on the merits, I would hope that there would be clarity here as to how this -- this reading will play out in a class action context, because that would be a staggering, enormous negative consequence. After all, it does put the cart before the horse because statute of limitations is a threshold defense.
And so the idea that you would do it in that manner I think is just -- I -- it's a catastrophic problem. And then, with respect to the discussion, the colloquy on willful blindness, I understand my friend's position that it's just a jury instruction that allows an inference of actual knowledge.
But, respectfully, I don't think that's the way this Court described it in the Global-Tech decision. The Court basically said, as I read Global-Tech, that -- that it's not -- that proof of willful blindness, proof of the circumstances that would allow you to establish willful blindness, is not proof of subjective awareness, but it's something that you might consider as being just as culpable or that -- or -- or that they, in effect, have actual knowledge but not that they actually have actual knowledge.
It's an imputation. I -- I just think that's as clear as can be from what this Court said in Global-Tech. And so I think the question here is whether in this very different context, where, you know, as I said, these actual knowledge standards come virtually exclusively from criminal enforcement proceedings where you're trying to measure the individual defendant's culpability. And, of course, there should be an inquiry in that situation into the specific state of mind of the defendant.
That's what the whole culpability inquiry is about. Here, you're talking about a statute of limitations.
And in particular -- if I might finish -- a statute of limitations that's designed this three-year period to protect the interests of defendants.
And so it's important to balance those interests when reading the statute. Thank you. Thank you, counsel.
The case is submitted.",0.0
"We'll hear argument this morning in Case 18-1323, June Medical Services versus Russo, and the cross-petition, 18-1460, Russo versus June Medical Services. Ms. Rikelman. Mr. Chief Justice, and may it please the Court: This case is about respect for the Court's precedent.
Just four years ago, the Court held in Whole Woman's Health that the Texas admitting privileges law imposed an undue burden on women seeking abortions. The Louisiana law at issue here, Act 620, is identical to the Texas law and was expressly modeled on it.
After a trial, the district court ruled Act 620 unconstitutional, finding no material differences between this case and Whole Woman's Health.
On burdens, it found that Act 620 would leave Louisiana with just one clinic and one doctor providing abortions.
At the same time, it answer. Justice Ginsburg, I think that's difficult to square with the fact that Doe 5, who does not have an OB-GYN practice, got privileges at Touro.
I think Petitioners acknowledge that there are not explicit patient minimums.
They call them implicit. But the kinds of requirements that they are pointing to are the sorts of things that look like they would have precluded Doe 5 and didn't.
These ought to play themselves out in a post-enforcement context, not as here. Thank you, General. Thank you. Five minutes, Ms. Rikelman. Your Honor, the lack of benefits of these laws is not state-dependent. The medical consensus is clear that in no state do they serve health and safety benefits. And, in fact, even the federal government a few months ago removed an admitting privileges requirement from its regulations of surgery centers nationwide, finding that the requirement is medically unnecessary and imposes burdens. And as Justice Kagan asked, this Court rejected an alleged credentialing benefit in Whole Woman's Health.
And after holding a trial, the district court rejected that this law would serve a credentialing benefit in Louisiana. With respect to burdens, the district court found that this law would be extremely burdensome, more so than the Texas law in Whole Woman's Health.
And its finding that these physicians would not be able to get privileges is supported by at least four aspects of the record. The fact that they tried to get privileges at 15 hospitals over one-and-a-half years under the court's supervision; the fact that the state's expert conceded that outpatient physicians who don't have a hospital-based practice are unlikely to get privileges; the fact that abortion access was thrown into chaos when this law actually took effect; and the hospital bylaws themselves, which included a variety of criteria that these physicians could never meet, including residency requirements. And, finally, I'd like to point out that this is not, in fact, a pre-enforcement challenge.
The state has recognized that, including in its state papers before this Court. The district court allowed the law to take effect but enjoined its penalties and supervised the physicians' efforts to get privileges over a year and a half.
Again, the state has previously acknowledged that this is not a pre-enforcement challenge. If there are no further questions. Thank you, counsel. The case is submitted.",1.0
"We'll hear argument first this term in Case Number 18-6135, Kahler versus Kansas. Ms. Schrup. Mr. Chief Justice, and may it please the Court: For centuries, criminal culpability has hinged on the capacity for moral judgment, to discern and to choose between right and wrong.
The insane lack that capacity. This understanding of insanity has persisted since the 1500s and remains the rule in 48 jurisdictions today.
But Kansas scrubs moral capacity from its criminal law and runs afoul of the Fourteenth and the Eighth Amendments. Kansas rewrites history in two ways, first by elevating the wild beast test, one that was never used in this country and only rarely in England, and secondly by conflating common law intent, which required a vicious will and was bound up in moral of blame worthiness is attributable to mental -- to a mental disorder, however that is defined? If I'm understanding your question, Justice Alito, yes, mens rea, but mens rea historically or common law intent always contained this moral component, this -- Then it would -- -- intent to harm. -- apply across the board. It would, with the exception of -- It would apply -- -- perhaps strict liability. -- to the person who said I assassinated this political leader because he is an evil person -- Oh. -- and he is going to do evil things. No, Justice Alito, because the only people that were -- that this has traditionally been applied to are the insane and maybe infants and that's what -- And that's what you are arguing for, a separate insanity defense, and that was M'Naghten.
But that's inconsistent with the historical record as you, yourself, understand it, which is that it was tied to mens rea, which is categorical, applies in every single case.
What -- what is wrong with that? Our position is that to the extent it was tied to mens rea, inherent in the notion of mens rea was the ability to choose between right and wrong. So that is very different.
That is very different than what Kansas has today, which has no inquiry into that. I mean, these 18th Century cases that talk about moral capability or lack thereof in mens rea in the same breadth are hard to understand, but you have to take into account -- may I finish my sentence -- Certainly. -- Mr. Chief Justice? (Laughter.) That you have to take into account that people -- that the 18th Century and early 19th Century understanding of how the human mind works was very different from what we have today.
There wasn't even any -- any such thing as psychiatry in 1791 and it was in its infancy in 1868.
Is that wrong? Mr. Chief Justice? You may. I want to answer this succinctly.
It's not about what mental illness was or wasn't.
It's about how we treated insane people, this narrow group of them.
I think everybody knows who they are when they are forced to decide it.
And it's about not punishing people who don't know right from wrong. Thank you. Thank you, counsel.
The case is submitted.",0.0
